Date,Close,High,Low,Open,Volume
2021-05-19,49.07533264160156,49.807552809080434,48.609373776099545,49.17517983632161,28889800
2021-05-20,48.95883560180664,49.21677758399444,48.459596536890736,49.05036350432762,20692500
2021-05-21,49.02540588378906,49.78259020621086,48.96716142423123,49.44143955153643,20792700
2021-05-24,49.59954071044922,49.75763238171059,48.8340370135167,49.158545982030134,18400300
2021-05-25,48.47624206542969,49.5412904241404,48.35975314512188,49.508006968599595,25616100
2021-05-26,49.04205322265625,49.19182561410868,48.17670550703543,48.46792783814551,21698700
2021-05-27,48.725860595703125,49.67441677802131,48.27654350699933,49.28334414443637,33556000
2021-05-28,48.56776428222656,48.92555345209504,48.35142819476604,48.867308998775485,19246800
2021-06-01,50.30678939819336,50.50648695156204,49.46640280171144,49.46640280171144,28474200
2021-06-02,50.70618438720703,51.014051599460934,50.06549213139056,50.5480927295712,22978300
2021-06-03,50.905879974365234,51.09725508114586,50.215262560514084,50.38167666287093,20272800
2021-06-04,51.13053512573242,51.33855194628131,50.573048396137324,51.13885440195707,20427800
2021-06-07,50.79771423339844,51.36352032041922,50.77275322705745,51.03069526422686,15477900
2021-06-08,51.696346282958984,51.98756859111305,50.48152551759533,51.17214295419656,28953400
2021-06-09,52.129024505615234,52.76971361811382,51.74627108471424,52.14566306062003,29133000
2021-06-10,52.21223068237305,53.23567322959944,51.79619697175653,52.92780917248711,27488700
2021-06-11,51.72962188720703,52.57833090375722,51.70466088421829,52.42855853765514,17631700
2021-06-14,51.64642333984375,52.237190432930014,51.23038963923339,51.83779846123429,16997200
2021-06-15,53.526893615722656,53.58513807571551,51.87939748594335,51.98756712910937,30717100
2021-06-16,53.33551788330078,53.91796885923971,52.88620390960575,53.518573722933866,24803200
2021-06-17,51.57985305786133,53.63505711989536,50.980763589240645,53.135818012101346,28491800
2021-06-18,50.256874084472656,51.21374972533708,50.123743422522594,50.75611327326406,39590700
2021-06-21,52.0790901184082,52.17061802519224,50.67289758660128,50.6978585887843,33145400
2021-06-22,53.07758331298828,53.260639167404904,51.77955695037891,52.29543787981573,25140400
2021-06-23,53.46865463256836,53.83475998366533,52.902848528323226,53.293921234691716,20701600
2021-06-24,53.68498611450195,53.71826957244342,53.09422219350987,53.3771252378418,19568400
2021-06-25,53.801475524902344,54.0261309062978,53.55185279164533,53.75986961996957,18438300
2021-06-28,52.42856979370117,53.71827373506187,52.21223364848832,53.71827373506187,20570000
2021-06-29,52.10405349731445,53.06093216305135,52.07909249399284,52.59497333184371,19579300
2021-06-30,52.48681640625,52.611624619623775,51.96261302264092,52.17062988568265,17875500
2021-07-01,52.63657760620117,53.601775576665,52.228866394258276,53.526892564503406,22530300
2021-07-02,52.56169891357422,52.68651029980756,51.93764833057831,52.42856824949851,14555300
2021-07-06,51.0639762878418,52.220549484981696,50.67290676179751,52.21223020744258,22110800
2021-07-07,50.26518630981445,51.43008181900294,49.60785236999973,50.90587852245963,21671400
2021-07-08,50.04053497314453,50.514813156599956,49.34992065344563,49.466409586352526,18935900
2021-07-09,50.947486877441406,51.13054272242899,50.123741923167785,50.50649216806432,20086000
